Q1A,Q2A,Q1B,Q2B,Q3A,Q4A,Q3B,Q4B,Q5A,Q6A,Q5B,Q6B,Q7A,Q8A,Q7B,Q8B,Q9A,Q10A,Q9B,Q10B,Q11A,Q12A,Q11B,Q12B,Q13A,Q14A,Q13B,Q14B,Q15A,Q16A,Q15B,Q16B,Q17A,Q18A,Q17B,Q18B,Q19A,Q20A,Q19B,Q20B,Q21A,Q22A,Q21B,Q22B,Q23A,Q24A,Q23B,Q24B,Q25A,Q26A,Q25B,Q26B,Q27A,Q28A,Q27B,Q28B,Q29A,Q30A,Q29B,Q30B,Q31A,Q32A,Q31B,Q32B,Q33A,Q34A,Q33B,Q34B,Q35,Q36,Q37_1,Q37_2,Q37_3,Q37_4,pid3_pipe,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q46,Q47,Q48_1,Q48_2,Q48_3,Q48_4,Q48_5,Q49,Q50,Q51,Q52,pid3,pid7,newsint,cablenews,cablenews_t,votereg,turnout22post,housevote22post,votemethod22,turnout20,ideo5,gender,birthyr,country_of_birth,age,age4,race,race4,hispanic,speakspanish,educ,educ4,pew_religimp,pew_churatd,pew_bornagain,pew_prayer,religpew,marstat,child18,ownrent,socialclass,faminc,income3,inputstate,region,urbancity,milstat_1,milstat_2,milstat_3,milstat_4,milstat_5,union_hhold_1,union_hhold_2,union_hhold_3,sexuality,student2,job,employstat2,employstat2_t,pid7_baseline,pid3_baseline,presvote20post,ideo3,starttime,endtime,rand_ab,weight
.,.,1,1,.,.,2,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,2,5,1,5,1,5,1,3,1,2,2,2,4,2,5,3,4,4,4,5,2,3,0.0,58.0,3,2,1,1,1,5,__NA__,1,1,1,4,1,1,1,1950.0,840,73.0,4,1,1,2,4,5,3,1,2,2,7,12,1,2,1,2,9,2,25,1,4,2,2,2,2,1,2,2,1,.,3,.,5,__NA__,1,1,5,1,2024-03-21 16:39:31.788000,2024-03-21 19:01:37.498000,2,0.7502564400997153
.,.,1,2,.,.,1,1,.,.,2,2,.,.,1,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,2,.,.,2,2,1,2,1,3,1,5,1,4,2,2,2,2,2,2,5,4,3,4,5,5,4,2,39.0,61.0,2,2,1,1,1,5,__NA__,1,1,2,3,1,2,2,1959.0,840,64.0,3,1,1,2,4,6,4,1,6,1,1,1,4,1,1,4,3,1,42,1,4,2,2,2,2,1,2,2,1,.,3,.,5,__NA__,1,1,5,1,2024-03-21 18:18:09.546000,2024-03-21 19:01:41.834000,2,0.743670869059549
2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,3,3,1,1,2,3,.,.,1,2,2,2,4,2,5,2,3,5,2,5,1,4,50.0,59.0,5,4,3,4,1,5,__NA__,1,2,6,.,1,3,1,1961.0,840,62.0,3,1,1,2,4,3,2,3,5,2,3,1,3,2,1,5,3,1,12,3,4,2,2,1,2,2,1,2,2,.,3,.,5,__NA__,6,3,2,2,2024-03-21 18:48:42.005000,2024-03-21 19:01:51.744000,1,1.627899314878348
.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,1,1,1,1,1,1,2,4,5,2,2,1,5,3,6,2,2,2,4,5,1,2,100.0,81.0,5,1,2,7,1,2,__NA__,1,1,2,2,1,5,2,1963.0,840,60.0,3,1,1,2,4,3,2,1,2,2,1,5,4,2,1,3,7,2,4,4,2,2,2,2,2,1,2,2,1,.,3,.,7,__NA__,3,2,2,3,2024-03-21 18:52:21.385000,2024-03-21 19:02:26.408000,2,0.8231251702916325
1,2,.,.,1,1,.,.,2,1,.,.,1,1,.,.,1,1,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,1,.,.,1,2,.,.,2,1,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,2,.,.,1,2,.,.,2,1,.,.,3,3,1,2,1,2,1,1,2,2,2,2,5,5,6,1,5,5,1,2,1,5,0.0,100.0,1,1,1,1,2,3,__NA__,1,1,1,2,1,1,2,1972.0,840,51.0,3,1,1,2,4,5,3,4,5,2,7,9,6,2,2,5,5,1,6,4,4,2,2,2,2,1,2,1,2,.,2,3,.,__NA__,1,1,5,1,2024-03-21 18:46:27.196000,2024-03-21 19:02:31.817000,1,0.502230104668338
.,.,2,1,.,.,1,1,.,.,2,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,1,.,.,1,1,.,.,2,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,1,.,.,1,1,.,.,2,2,1,1,3,3,3,3,1,1,1,2,3,3,2,3,10,1,3,3,3,3,3,3,14.0,62.0,3,3,1,1,3,1,__NA__,1,1,1,2,1,2,2,1975.0,840,48.0,3,4,4,2,4,5,3,3,4,2,4,6,1,2,1,2,8,2,49,4,2,2,1,2,2,2,2,2,1,.,3,.,1,__NA__,1,1,5,1,2024-03-21 18:43:18.397000,2024-03-21 19:02:38.062000,2,0.4694466260824818
.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,1,1,5,4,5,4,2,3,3,1,2,1,4,2,8,1,1,3,2,3,2,2,59.0,39.0,1,1,5,5,1,2,__NA__,1,1,3,3,1,6,2,1954.0,840,69.0,4,1,1,2,4,2,1,2,5,2,6,11,1,2,1,4,5,1,12,3,2,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,7,3,2,4,2024-03-21 17:46:51.298000,2024-03-21 19:02:45.828000,2,1.116173548495968
.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,4,4,1,3,1,3,2,3,2,2,2,2,4,2,3,3,3,3,3,3,2,2,75.0,43.0,4,2,2,6,1,4,Newsmax,1,1,2,2,1,4,1,1961.0,840,62.0,3,1,1,2,4,2,1,3,6,2,6,11,4,2,1,3,4,1,36,1,2,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,4,2,2,3,2024-03-21 18:44:09.128000,2024-03-21 19:02:54.030000,2,0.5523352258417494
.,.,1,2,.,.,2,2,.,.,1,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,2,2,2,2,2,2,2,3,3,3,2,1,4,4,4,3,3,4,3,3,3,2,80.0,40.0,3,3,2,7,4,5,__NA__,1,2,6,.,2,5,2,1999.0,840,24.0,1,1,1,2,.,5,3,1,2,1,1,12,1,1,2,4,4,1,49,4,2,2,1,2,2,2,2,2,1,.,3,.,3,__NA__,3,2,1,3,2024-03-21 18:51:24.119000,2024-03-21 19:03:49.077000,2,4.227206729223272
1,1,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,1,2,.,.,2,2,.,.,1,1,1,2,1,3,1,2,1,2,2,2,4,5,6,2,4,2,3,4,3,4,23.0,68.0,2,1,1,2,2,5,__NA__,1,1,1,2,1,2,1,1991.0,840,32.0,2,1,1,2,.,5,3,4,5,2,2,10,5,2,2,4,5,1,25,1,1,2,2,2,2,1,2,2,1,1,2,1,.,__NA__,2,1,5,1,2024-03-21 18:52:00.010000,2024-03-21 19:03:48.444000,1,1.490750899331075
.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,1,1,.,.,1,1,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,2,4,1,4,1,4,1,5,2,2,2,2,1,4,5,1,4,1,2,2,1,2,45.0,84.0,2,1,5,3,2,1,__NA__,1,1,1,4,1,3,2,1983.0,840,40.0,2,1,1,2,.,6,4,4,6,2,6,12,1,1,1,2,12,3,13,3,2,2,2,2,1,2,2,2,1,1,3,.,1,__NA__,5,5,5,2,2024-03-21 16:57:35.979000,2024-03-21 19:03:59.478000,2,0.5770037749653153
.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,3,4,1,3,1,3,2,3,5,1,3,3,4,5,6,3,4,3,1,5,5,4,93.0,31.0,2,2,2,7,3,2,__NA__,1,1,2,1,1,5,2,1968.0,840,55.0,3,1,1,2,4,2,1,1,5,2,3,12,1,2,1,2,15,3,13,3,2,2,2,2,2,1,2,2,1,.,3,.,7,__NA__,3,2,2,3,2024-03-21 18:52:46.195000,2024-03-21 19:04:29.930000,2,0.8050167459556077
1,1,.,.,2,1,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,1,1,.,.,1,1,.,.,1,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,2,3,2,3,1,3,1,2,2,2,4,5,6,2,4,2,2,4,3,4,23.0,81.0,2,1,3,3,1,3,__NA__,1,1,1,1,1,3,1,1955.0,840,68.0,4,2,2,2,4,3,2,3,5,2,6,10,2,1,1,3,6,2,39,2,1,2,2,1,1,2,1,2,2,.,3,.,5,__NA__,5,3,5,2,2024-03-21 18:52:34.143000,2024-03-21 19:04:37.067000,1,0.4067983123661261
1,1,.,.,2,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,1,1,1,3,1,3,1,2,2,2,4,2,5,1,4,2,2,4,2,4,43.0,82.0,4,1,3,3,2,5,__NA__,1,1,1,2,1,3,2,1941.0,840,82.0,4,6,4,2,4,6,4,1,2,2,1,1,5,2,1,4,3,1,51,3,2,2,2,2,2,1,2,2,1,.,3,.,5,__NA__,5,3,5,2,2024-03-21 18:48:17.619000,2024-03-21 19:05:04.165000,1,0.3350127905981556
1,1,.,.,2,1,.,.,2,1,.,.,1,2,.,.,2,2,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,2,.,.,1,2,.,.,1,2,.,.,1,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,2,2,1,3,1,3,2,2,2,2,4,5,6,1,5,3,2,3,2,5,29.0,77.0,2,3,1,1,1,3,__NA__,1,1,1,3,1,3,2,1959.0,840,64.0,3,2,2,2,3,5,3,2,6,2,3,1,5,2,1,3,9,2,27,2,1,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,1,1,5,2,2024-03-21 18:23:23.012000,2024-03-21 19:05:34.573000,1,0.7693707345617387
1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,5,5,1,5,1,5,2,5,2,2,2,2,4,2,6,2,3,3,5,5,1,3,50.0,70.0,3,3,2,7,1,1,__NA__,1,2,6,.,2,4,1,1996.0,124,27.0,1,6,4,2,4,6,4,2,4,2,7,1,5,2,1,2,11,3,12,3,1,2,2,2,2,1,2,2,1,.,3,.,4,__NA__,3,2,1,3,2024-03-21 18:53:07.494000,2024-03-21 19:05:54.260000,1,3.229875595274385
.,.,1,2,.,.,1,2,.,.,2,1,.,.,1,2,.,.,2,1,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,1,.,.,1,2,.,.,1,2,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,2,.,.,2,1,1,1,2,2,1,2,1,1,3,2,1,2,4,2,4,1,4,1,2,4,1,4,29.0,89.0,1,1,3,3,1,5,__NA__,1,1,1,2,1,2,2,1959.0,840,64.0,3,1,1,2,4,6,4,4,6,2,7,9,1,2,1,2,97,4,33,1,3,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,5,3,5,1,2024-03-21 18:46:20.077000,2024-03-21 19:06:19.399000,2,0.4980797019480971
2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,1,.,.,1,2,.,.,1,2,.,.,1,1,.,.,1,2,.,.,3,2,2,3,2,4,2,5,2,2,2,2,2,5,2,3,4,1,5,2,4,3,49.0,100.0,5,4,2,6,4,1,__NA__,2,2,6,.,2,5,2,1977.0,840,46.0,3,2,2,2,4,1,1,1,3,2,6,1,6,1,2,3,1,1,34,1,4,2,2,2,1,2,2,2,1,.,3,.,7,__NA__,7,3,1,3,2024-03-21 18:47:25.318000,2024-03-21 19:06:20.466000,1,1.085848279855912
1,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,3,4,2,3,1,3,1,1,2,2,2,2,4,2,6,2,4,5,5,4,1,4,11.0,68.0,1,1,1,1,1,5,__NA__,1,1,1,1,1,2,1,1950.0,840,74.0,4,7,4,2,4,6,4,4,6,2,7,5,1,2,1,2,13,3,4,4,1,2,2,2,2,1,1,2,2,.,3,.,5,__NA__,1,1,5,1,2024-03-21 18:37:58.034000,2024-03-21 19:06:21.316000,1,0.524881046046437
2,2,.,.,1,1,.,.,2,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,2,.,.,1,1,.,.,2,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,1,3,1,2,2,5,2,2,2,2,4,2,5,3,3,5,5,4,4,3,51.0,53.0,5,4,2,6,3,5,__NA__,1,1,2,2,1,4,1,1961.0,840,62.0,3,1,1,2,4,2,1,1,2,2,1,1,1,2,1,3,13,3,42,1,4,2,2,2,2,1,2,2,1,.,3,.,5,__NA__,4,2,2,3,2024-03-21 18:48:07.406000,2024-03-21 19:06:58.864000,1,0.5523352258417494
2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,2,2,2,2,1,2,5,2,2,2,4,2,5,1,2,2,2,2,1,4,71.0,69.0,3,3,1,1,1,3,__NA__,1,1,1,1,1,1,1,1939.0,840,84.0,4,2,2,2,4,4,2,1,2,2,1,1,1,2,2,3,8,2,36,1,1,2,2,2,2,1,2,1,2,.,3,.,5,__NA__,1,1,5,1,2024-03-21 18:53:38.670000,2024-03-21 19:07:20.361000,1,0.6459192251257782
1,2,.,.,2,1,.,.,2,1,.,.,1,2,.,.,2,2,.,.,2,1,.,.,2,1,.,.,2,2,.,.,2,1,.,.,1,1,.,.,1,2,.,.,1,2,.,.,2,2,.,.,2,1,.,.,2,1,.,.,1,2,.,.,2,2,.,.,1,2,1,2,1,2,1,3,2,2,2,2,4,2,6,2,5,3,4,5,2,4,1.0,90.0,2,2,3,3,1,5,__NA__,1,1,1,3,1,1,2,1964.0,840,59.0,3,1,1,2,4,5,3,4,6,2,7,9,3,2,1,5,2,1,26,2,4,2,2,2,2,1,2,2,1,.,3,.,6,__NA__,1,1,5,1,2024-03-21 18:47:41.377000,2024-03-21 19:07:25.209000,1,0.4388296376078614
1,2,.,.,2,1,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,1,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,2,.,.,1,1,1,1,1,2,1,1,2,2,2,2,4,2,6,2,5,1,1,3,1,5,1.0,100.0,1,1,1,1,1,3,__NA__,1,1,1,1,1,1,2,1950.0,840,73.0,4,1,1,2,4,3,2,1,5,2,2,12,4,2,3,3,12,3,47,3,2,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,1,1,5,1,2024-03-21 18:22:38.792000,2024-03-21 19:07:37.149000,1,0.443845692701112
1,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,1,.,.,1,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,2,3,1,3,1,3,2,1,2,2,1,5,5,1,2,2,2,5,3,3,49.0,71.0,4,2,1,1,2,5,__NA__,1,1,1,2,1,3,2,1960.0,840,63.0,3,1,1,2,4,6,4,1,5,2,2,1,1,2,1,3,7,2,39,2,4,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,1,1,5,2,2024-03-21 18:51:57.480000,2024-03-21 19:07:56.822000,1,0.4609169578805656
2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,3,3,3,3,1,4,2,5,2,2,2,2,4,2,6,5,2,5,5,5,4,2,70.0,60.0,5,4,2,6,1,5,__NA__,1,1,2,2,1,4,1,1963.0,840,60.0,3,3,3,1,3,6,4,3,5,2,6,2,1,2,1,3,11,3,37,3,2,2,1,1,1,2,2,2,1,.,3,.,1,__NA__,4,2,2,3,2024-03-21 18:55:12.623000,2024-03-21 19:08:25.279000,1,0.581674799348935
2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,3,5,2,2,2,3,.,.,4,3,3,3,1,4,5,3,3,3,3,4,3,2,39.0,50.0,3,3,3,4,3,5,__NA__,1,2,6,.,1,2,1,1980.0,840,43.0,2,1,1,2,4,2,1,2,6,2,3,11,5,2,1,4,3,1,17,2,4,2,2,2,2,1,2,2,1,.,3,.,4,__NA__,7,3,5,1,2024-03-21 18:51:37.710000,2024-03-21 19:08:25.215000,1,2.607725004049689
.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,1,.,.,1,1,.,.,2,2,.,.,1,2,2,2,2,4,1,5,2,5,2,2,2,2,4,2,5,3,2,4,3,5,4,2,66.0,51.0,5,2,2,6,2,5,__NA__,1,1,2,2,1,4,2,1960.0,124,63.0,3,1,1,2,4,5,3,1,5,2,1,1,3,2,2,4,3,1,28,3,4,2,2,2,2,1,2,2,1,.,3,.,5,__NA__,4,2,7,3,2024-03-21 18:46:50.172000,2024-03-21 19:08:50.806000,2,0.4929226940962545
.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,3,3,1,5,1,5,.,.,2,2,2,2,4,2,5,4,1,3,5,5,4,1,50.0,60.0,5,2,3,4,1,5,__NA__,1,1,2,2,1,3,1,1966.0,840,57.0,3,1,1,2,4,5,3,4,6,2,7,9,1,2,1,3,6,2,29,2,1,2,2,1,1,2,2,2,1,.,3,.,5,__NA__,7,3,2,2,2024-03-21 18:53:18.070000,2024-03-21 19:09:15.717000,2,0.5608700925354632
1,2,.,.,1,2,.,.,2,1,.,.,1,2,.,.,2,1,.,.,1,2,.,.,2,1,.,.,2,2,.,.,2,1,.,.,1,1,.,.,1,2,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,1,5,1,3,1,3,3,2,2,2,4,2,6,2,5,2,3,2,1,4,25.0,80.0,4,1,4,3,3,5,__NA__,1,1,1,3,1,2,2,1979.0,840,44.0,2,7,4,2,.,5,3,4,6,2,7,10,3,2,1,4,1,1,6,4,2,2,2,2,1,2,2,1,2,1,1,3,.,__NA__,5,4,5,1,2024-03-21 18:46:38.032000,2024-03-21 19:09:41.766000,1,0.6128889779747837
1,2,.,.,2,1,.,.,2,2,.,.,1,1,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,1,5,1,5,1,3,2,2,2,2,4,2,6,1,5,2,1,5,2,2,20.0,80.0,3,1,1,1,1,4,BBC News,1,1,1,4,1,2,1,1967.0,840,57.0,3,1,1,2,4,3,2,4,5,2,6,9,1,2,1,2,97,4,32,4,2,2,2,1,1,2,2,2,1,.,3,.,5,__NA__,1,1,5,1,2024-03-21 18:52:38.182000,2024-03-21 19:09:50.893000,1,0.6535167623272592
.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,1,1,1,2,1,2,2,2,2,2,1,2,4,2,6,3,2,2,4,5,2,2,80.0,73.0,5,2,2,7,1,4,Newsmax,1,1,2,1,1,4,1,1967.0,840,56.0,3,1,1,2,4,6,4,1,2,1,1,1,1,2,1,3,97,4,48,3,2,2,2,2,1,2,2,2,1,.,3,.,1,__NA__,3,2,2,3,2024-03-21 18:45:53.750000,2024-03-21 19:10:04.601000,2,0.9885701788670588
1,2,.,.,2,1,.,.,2,1,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,1,.,.,1,2,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,1,.,.,1,2,.,.,2,1,.,.,1,1,1,2,1,1,1,3,2,2,2,2,2,5,6,1,5,5,3,5,1,3,10.0,65.0,1,1,1,1,1,3,__NA__,1,1,1,2,1,1,2,1969.0,840,55.0,3,6,4,2,4,3,2,4,6,2,7,11,6,2,1,4,11,3,1,3,4,2,2,2,2,1,2,2,1,.,3,.,2,__NA__,1,1,5,1,2024-03-21 18:49:34.357000,2024-03-21 19:10:12.234000,1,0.3657588367185319
1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,1,2,1,5,1,3,3,2,2,2,4,5,6,1,5,1,1,1,1,5,10.0,86.0,3,1,3,3,2,5,__NA__,1,1,1,3,1,2,2,1998.0,840,26.0,1,1,1,2,4,6,4,4,6,2,7,11,6,2,1,2,97,4,4,4,2,2,2,2,1,2,2,2,1,.,3,.,1,__NA__,5,3,5,1,2024-03-21 18:45:02.192000,2024-03-21 19:10:42.512000,1,0.7181665006820355
.,.,2,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,3,3,1,5,1,5,2,2,2,2,2,2,4,2,6,2,4,3,4,5,2,3,67.0,88.0,5,3,2,6,1,5,__NA__,1,1,2,3,1,4,1,1962.0,840,61.0,3,1,1,2,4,3,2,4,6,2,7,9,4,2,1,2,10,3,6,4,2,2,2,2,2,1,2,2,1,.,3,.,1,__NA__,4,2,2,3,2024-03-21 18:58:08.268000,2024-03-21 19:10:51.704000,2,0.6903114996655211
1,1,.,.,1,2,.,.,1,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,1,.,.,2,1,.,.,2,2,.,.,1,2,.,.,2,1,.,.,2,2,2,3,1,3,2,4,2,2,2,2,4,1,7,2,2,5,4,5,4,2,60.0,50.0,4,4,3,5,3,5,__NA__,1,2,6,.,1,3,2,1966.0,840,57.0,3,1,1,2,.,4,2,1,2,1,1,1,4,2,2,3,7,2,48,3,2,2,2,2,2,1,2,2,1,1,3,.,1,__NA__,6,3,2,2,2024-03-21 18:34:44.618000,2024-03-21 19:11:18.631000,1,1.271419945823377
1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,1,3,1,1,1,1,2,2,2,2,4,2,8,2,4,2,1,4,1,4,51.0,80.0,2,1,1,1,1,4,News channels on roku,1,1,1,1,1,3,2,1961.0,840,62.0,3,1,1,2,4,4,2,2,5,1,3,7,3,2,2,3,4,1,48,3,1,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,5,3,5,2,2024-03-21 18:52:54.487000,2024-03-21 19:11:34.288000,1,0.3099563581058246
1,2,.,.,1,1,.,.,2,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,1,.,.,2,2,.,.,1,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,1,.,.,1,1,1,5,1,5,1,3,2,2,2,1,4,2,6,1,5,3,2,3,1,5,40.0,70.0,1,1,1,1,1,3,__NA__,2,2,6,.,2,2,2,1949.0,40,74.0,4,1,1,2,.,3,2,4,5,2,2,1,6,2,1,3,4,1,48,3,1,2,2,2,2,1,2,2,1,.,3,.,5,__NA__,2,1,1,1,2024-03-21 18:36:48.633000,2024-03-21 19:11:38.781000,1,0.728393573885196
